date,time_point,species,focal,associates
2020-09-17,4,a-chimps,Youma,Ohini
2020-09-17,4,a-chimps,Shanga,NA
2020-09-17,4,a-chimps,Frank,Kisha
2020-09-17,4,a-chimps,Carola,NA
2020-09-18,4,a-chimps,Frodo,Maja
2020-09-18,4,a-chimps,Robert,NA
2020-09-18,4,a-chimps,Sandra,NA
2020-09-18,4,a-chimps,Tai,Riet
2020-09-18,4,a-chimps,Corrie,Dorien
2020-09-18,4,a-chimps,Dorien,Corrie
2020-09-18,4,a-chimps,Riet,Tai
2020-09-18,4,a-chimps,Azibo,NA
2020-09-18,4,a-chimps,Bambari,NA
2020-09-18,4,a-chimps,Fraukje,NA
2020-09-18,4,a-chimps,Kisha,NA
2020-09-18,4,a-chimps,Maja,Frodo
2020-09-18,4,a-chimps,Natascha,Maja
2020-09-18,4,a-chimps,Ohini,NA
2020-09-18,4,a-chimps,Swela,NA
2020-09-18,4,a-chimps,Makeni,NA
2020-09-18,4,a-chimps,Youma,NA
2020-09-18,4,a-chimps,Shanga,Tai
2020-09-18,4,a-chimps,Shanga,Riet
2020-09-18,4,a-chimps,Frank,NA
2020-09-18,4,a-chimps,Carola,NA
2020-09-21,4,a-chimps,Frodo,NA
2020-09-21,4,a-chimps,Sandra,NA
2020-09-21,4,a-chimps,Corrie,NA
2020-09-21,4,a-chimps,Dorien,NA
2020-09-21,4,a-chimps,Azibo,NA
2020-09-21,4,a-chimps,Bambari,NA
2020-09-21,4,a-chimps,Fraukje,NA
2020-09-21,4,a-chimps,Kisha,Frank
2020-09-21,4,a-chimps,Maja,Natascha
2020-09-21,4,a-chimps,Maja,Youma
2020-09-21,4,a-chimps,Natascha,Maja
2020-09-21,4,a-chimps,Natascha,Youma
2020-09-21,4,a-chimps,Ohini,Shanga
2020-09-21,4,a-chimps,Swela,NA
2020-09-21,4,a-chimps,Makeni,NA
2020-09-21,4,a-chimps,Youma,Maja
2020-09-21,4,a-chimps,Youma,Natascha
2020-09-21,4,a-chimps,Shanga,Tai
2020-09-21,4,a-chimps,Shanga,Riet
2020-09-21,4,a-chimps,Frank,Kisha
2020-09-21,4,a-chimps,Carola,NA
2020-09-21,4,a-chimps,Robert,NA
2020-09-21,4,a-chimps,Tai,Riet
2020-09-21,4,a-chimps,Riet,Tai
2020-09-21,4,a-chimps,Riet,Shanga
2020-09-22,4,a-chimps,Frodo,NA
2020-09-22,4,a-chimps,Frodo,Kisha
2020-09-22,4,a-chimps,Frodo,Frank
2020-09-22,4,a-chimps,Robert,Shanga
2020-09-22,4,a-chimps,Sandra,NA
2020-09-22,4,a-chimps,Tai,NA
2020-09-22,4,a-chimps,Corrie,Natascha
2020-09-22,4,a-chimps,Corrie,Makeni
2020-09-22,4,a-chimps,Corrie,Youma
2020-09-22,4,a-chimps,Dorien,Natascha
2020-09-22,4,a-chimps,Dorien,Youma
2020-09-22,4,a-chimps,Riet,NA
2020-09-22,4,a-chimps,Azibo,Fraukje
2020-09-22,4,a-chimps,Azibo,Carola
2020-09-22,4,a-chimps,Bambari,NA
2020-09-22,4,a-chimps,Fraukje,Azibo
2020-09-22,4,a-chimps,Fraukje,Carola
2020-09-22,4,a-chimps,Kisha,Frodo
2020-09-22,4,a-chimps,Kisha,Frank
2020-09-22,4,a-chimps,Maja,NA
2020-09-22,4,a-chimps,Natascha,Corrie
2020-09-22,4,a-chimps,Natascha,Makeni
2020-09-22,4,a-chimps,Natascha,Youma
2020-09-22,4,a-chimps,Ohini,NA
2020-09-22,4,a-chimps,Swela,NA
2020-09-22,4,a-chimps,Makeni,Corrie
2020-09-22,4,a-chimps,Makeni,Natascha
2020-09-22,4,a-chimps,Makeni,Youma
2020-09-22,4,a-chimps,Youma,Corrie
2020-09-22,4,a-chimps,Youma,Natascha
2020-09-22,4,a-chimps,Youma,Makeni
2020-09-22,4,a-chimps,Shanga,Robert
2020-09-22,4,a-chimps,Frank,Azibo
2020-09-22,4,a-chimps,Frank,Fraukje
2020-09-22,4,a-chimps,Carola,Fraukje
2020-09-23,4,a-chimps,Frodo,Dorien
2020-09-23,4,a-chimps,Robert,Shanga
2020-09-23,4,a-chimps,Sandra,Azibo
2020-09-23,4,a-chimps,Sandra,Swela
2020-09-23,4,a-chimps,Tai,NA
2020-09-23,4,a-chimps,Corrie,Maja
2020-09-23,4,a-chimps,Corrie,Makeni
2020-09-23,4,a-chimps,Corrie,Youma
2020-09-23,4,a-chimps,Dorien,NA
2020-09-23,4,a-chimps,Riet,Fraukje
2020-09-23,4,a-chimps,Riet,Shanga
2020-09-23,4,a-chimps,Riet,Carola
2020-09-23,4,a-chimps,Azibo,Sandra
2020-09-23,4,a-chimps,Azibo,Swela
2020-09-23,4,a-chimps,Bambari,NA
2020-09-23,4,a-chimps,Fraukje,Riet
2020-09-23,4,a-chimps,Fraukje,Carola
2020-09-23,4,a-chimps,Kisha,NA
2020-09-23,4,a-chimps,Maja,Swela
2020-09-23,4,a-chimps,Maja,Youma
2020-09-23,4,a-chimps,Natascha,NA
2020-09-23,4,a-chimps,Ohini,NA
2020-09-23,4,a-chimps,Swela,Sandra
2020-09-23,4,a-chimps,Swela,Azibo
2020-09-23,4,a-chimps,Swela,Maja
2020-09-23,4,a-chimps,Makeni,NA
2020-09-23,4,a-chimps,Youma,Maja
2020-09-23,4,a-chimps,Shanga,Robert
2020-09-23,4,a-chimps,Shanga,Riet
2020-09-23,4,a-chimps,Frank,NA
2020-09-23,4,a-chimps,Carola,Fraukje
2020-09-24,4,a-chimps,Frodo,NA
2020-09-24,4,a-chimps,Robert,NA
2020-09-24,4,a-chimps,Tai,Dorien
2020-09-24,4,a-chimps,Tai,Riet
2020-09-24,4,a-chimps,Tai,Fraukje
2020-09-24,4,a-chimps,Tai,Shanga
2020-09-24,4,a-chimps,Tai,Carola
2020-09-24,4,a-chimps,Corrie,Azibo
2020-09-24,4,a-chimps,Corrie,Swela
2020-09-24,4,a-chimps,Corrie,Makeni
2020-09-24,4,a-chimps,Dorien,Tai
2020-09-24,4,a-chimps,Dorien,Riet
2020-09-24,4,a-chimps,Riet,Tai
2020-09-24,4,a-chimps,Riet,Dorien
2020-09-24,4,a-chimps,Azibo,Swela
2020-09-24,4,a-chimps,Bambari,Kisha
2020-09-24,4,a-chimps,Bambari,Maja
2020-09-24,4,a-chimps,Bambari,Frank
2020-09-24,4,a-chimps,Fraukje,Shanga
2020-09-24,4,a-chimps,Fraukje,Carola
2020-09-24,4,a-chimps,Kisha,Bambari
2020-09-24,4,a-chimps,Kisha,Maja
2020-09-24,4,a-chimps,Kisha,Frank
2020-09-24,4,a-chimps,Maja,Bambari
2020-09-24,4,a-chimps,Maja,Kisha
2020-09-24,4,a-chimps,Maja,Frank
2020-09-24,4,a-chimps,Natascha,NA
2020-09-24,4,a-chimps,Ohini,NA
2020-09-24,4,a-chimps,Swela,NA
2020-09-24,4,a-chimps,Makeni,Corrie
2020-09-24,4,a-chimps,Youma,NA
2020-09-24,4,a-chimps,Shanga,Fraukje
2020-09-24,4,a-chimps,Shanga,Carola
2020-09-24,4,a-chimps,Frank,Bambari
2020-09-24,4,a-chimps,Frank,Kisha
2020-09-24,4,a-chimps,Frank,Maja
2020-09-24,4,a-chimps,Carola,Fraukje
2020-09-24,4,a-chimps,Carola,Shanga
2020-09-25,4,a-chimps,Frodo,NA
2020-09-25,4,a-chimps,Robert,NA
2020-09-25,4,a-chimps,Sandra,NA
2020-09-25,4,a-chimps,Tai,Fraukje
2020-09-25,4,a-chimps,Tai,Carola
2020-09-25,4,a-chimps,Corrie,Maja
2020-09-25,4,a-chimps,Corrie,Makeni
2020-09-25,4,a-chimps,Dorien,Kisha
2020-09-25,4,a-chimps,Riet,Bambari
2020-09-25,4,a-chimps,Azibo,Swela
2020-09-25,4,a-chimps,Bambari,Riet
2020-09-25,4,a-chimps,Fraukje,Carola
2020-09-25,4,a-chimps,Kisha,Dorien
2020-09-25,4,a-chimps,Maja,NA
2020-09-25,4,a-chimps,Natascha,Youma
2020-09-25,4,a-chimps,Ohini,Kisha
2020-09-25,4,a-chimps,Swela,Azibo
2020-09-25,4,a-chimps,Makeni,Corrie
2020-09-25,4,a-chimps,Youma,Natascha
2020-09-25,4,a-chimps,Shanga,Riet
2020-09-25,4,a-chimps,Frank,Fraukje
2020-09-25,4,a-chimps,Carola,Fraukje
2020-09-28,4,a-chimps,Frodo,Sandra
2020-09-28,5,a-chimps,Frodo,Sandra
2020-09-28,4,a-chimps,Frodo,Swela
2020-09-28,5,a-chimps,Frodo,Swela
2020-09-28,4,a-chimps,Frodo,Frank
2020-09-28,5,a-chimps,Frodo,Frank
2020-09-28,4,a-chimps,Robert,NA
2020-09-28,5,a-chimps,Robert,NA
2020-09-28,4,a-chimps,Sandra,Frodo
2020-09-28,5,a-chimps,Sandra,Frodo
2020-09-28,4,a-chimps,Sandra,Kisha
2020-09-28,5,a-chimps,Sandra,Kisha
2020-09-28,4,a-chimps,Tai,NA
2020-09-28,5,a-chimps,Tai,NA
2020-09-28,4,a-chimps,Corrie,NA
2020-09-28,5,a-chimps,Corrie,NA
2020-09-28,4,a-chimps,Dorien,NA
2020-09-28,5,a-chimps,Dorien,NA
2020-09-28,4,a-chimps,Riet,NA
2020-09-28,5,a-chimps,Riet,NA
2020-09-28,4,a-chimps,Azibo,Ohini
2020-09-28,5,a-chimps,Azibo,Ohini
2020-09-28,4,a-chimps,Bambari,NA
2020-09-28,5,a-chimps,Bambari,NA
2020-09-28,4,a-chimps,Fraukje,NA
2020-09-28,5,a-chimps,Fraukje,NA
2020-09-28,4,a-chimps,Kisha,Sandra
2020-09-28,5,a-chimps,Kisha,Sandra
2020-09-28,4,a-chimps,Maja,NA
2020-09-28,5,a-chimps,Maja,NA
2020-09-28,4,a-chimps,Natascha,Frodo
2020-09-28,5,a-chimps,Natascha,Frodo
2020-09-28,4,a-chimps,Natascha,Youma
2020-09-28,5,a-chimps,Natascha,Youma
2020-09-28,4,a-chimps,Ohini,Kisha
2020-09-28,5,a-chimps,Ohini,Kisha
2020-09-28,4,a-chimps,Ohini,Frank
2020-09-28,5,a-chimps,Ohini,Frank
2020-09-28,4,a-chimps,Swela,NA
2020-09-28,5,a-chimps,Swela,NA
2020-09-28,4,a-chimps,Makeni,NA
2020-09-28,5,a-chimps,Makeni,NA
2020-09-28,4,a-chimps,Youma,Natascha
2020-09-28,5,a-chimps,Youma,Natascha
2020-09-28,4,a-chimps,Shanga,NA
2020-09-28,5,a-chimps,Shanga,NA
2020-09-28,4,a-chimps,Frank,Kisha
2020-09-28,5,a-chimps,Frank,Kisha
2020-09-28,4,a-chimps,Carola,Fraukje
2020-09-28,5,a-chimps,Carola,Fraukje
2020-09-29,5,a-chimps,Frodo,NA
2020-09-29,5,a-chimps,Robert,NA
2020-09-29,5,a-chimps,Tai,NA
2020-09-29,5,a-chimps,Corrie,Maja
2020-09-29,5,a-chimps,Sandra,Kisha
2020-09-29,5,a-chimps,Sandra,Frank
2020-09-29,5,a-chimps,Dorien,Ohini
2020-09-29,5,a-chimps,Riet,NA
2020-09-29,5,a-chimps,Azibo,Natascha
2020-09-29,5,a-chimps,Azibo,Swela
2020-09-29,5,a-chimps,Bambari,NA
2020-09-29,5,a-chimps,Fraukje,Makeni
2020-09-29,5,a-chimps,Fraukje,Carola
2020-09-29,5,a-chimps,Kisha,Sandra
2020-09-29,5,a-chimps,Kisha,Frank
2020-09-29,5,a-chimps,Maja,Corrie
2020-09-29,5,a-chimps,Natascha,Azibo
2020-09-29,5,a-chimps,Natascha,Swela
2020-09-29,5,a-chimps,Ohini,Dorien
2020-09-29,5,a-chimps,Swela,Azibo
2020-09-29,5,a-chimps,Swela,Natascha
2020-09-29,5,a-chimps,Makeni,Fraukje
2020-09-29,5,a-chimps,Makeni,Carola
2020-09-29,5,a-chimps,Youma,Azibo
2020-09-29,5,a-chimps,Youma,Natascha
2020-09-29,5,a-chimps,Youma,Swela
2020-09-29,5,a-chimps,Shanga,NA
2020-09-29,5,a-chimps,Frank,Sandra
2020-09-29,5,a-chimps,Frank,Kisha
2020-09-29,5,a-chimps,Carola,Fraukje
2020-09-29,5,a-chimps,Carola,Makeni
2020-09-30,5,a-chimps,Frodo,NA
2020-09-30,5,a-chimps,Robert,NA
2020-09-30,5,a-chimps,Sandra,Corrie
2020-09-30,5,a-chimps,Sandra,Bambari
2020-09-30,5,a-chimps,Sandra,Makeni
2020-09-30,5,a-chimps,Tai,NA
2020-09-30,5,a-chimps,Corrie,Sandra
2020-09-30,5,a-chimps,Corrie,Maja
2020-09-30,5,a-chimps,Corrie,Makeni
2020-09-30,5,a-chimps,Dorien,NA
2020-09-30,5,a-chimps,Riet,NA
2020-09-30,5,a-chimps,Azibo,Shanga
2020-09-30,5,a-chimps,Bambari,NA
2020-09-30,5,a-chimps,Fraukje,Carola
2020-09-30,5,a-chimps,Kisha,Ohini
2020-09-30,5,a-chimps,Kisha,Frank
2020-09-30,5,a-chimps,Maja,Corrie
2020-09-30,5,a-chimps,Maja,Makeni
2020-09-30,5,a-chimps,Natascha,Youma
2020-09-30,5,a-chimps,Natascha,Shanga
2020-09-30,5,a-chimps,Ohini,Kisha
2020-09-30,5,a-chimps,Ohini,Frank
2020-09-30,5,a-chimps,Swela,NA
2020-09-30,5,a-chimps,Makeni,Corrie
2020-09-30,5,a-chimps,Makeni,Maja
2020-09-30,5,a-chimps,Youma,Natascha
2020-09-30,5,a-chimps,Natascha,Youma
2020-09-30,5,a-chimps,Natascha,Shanga
2020-09-30,5,a-chimps,Youma,Natascha
2020-09-30,5,a-chimps,Youma,Shanga
2020-09-30,5,a-chimps,Shanga,Natascha
2020-09-30,5,a-chimps,Shanga,Youma
2020-09-30,5,a-chimps,Frank,Kisha
2020-09-30,5,a-chimps,Frank,Ohini
2020-09-30,5,a-chimps,Carola,Fraukje
2020-10-01,5,a-chimps,Frodo,NA
2020-10-01,5,a-chimps,Robert,NA
2020-10-01,5,a-chimps,Sandra,NA
2020-10-01,5,a-chimps,Tai,NA
2020-10-01,5,a-chimps,Corrie,Makeni
2020-10-01,5,a-chimps,Corrie,Makeni
2020-10-01,5,a-chimps,Riet,NA
2020-10-01,5,a-chimps,Azibo,Dorien
2020-10-01,5,a-chimps,Dorien,Azibo
2020-10-01,5,a-chimps,Bambari,Shanga
2020-10-01,5,a-chimps,Fraukje,Kisha
2020-10-01,5,a-chimps,Fraukje,Ohini
2020-10-01,5,a-chimps,Fraukje,Frank
2020-10-01,5,a-chimps,Fraukje,Carola
2020-10-01,5,a-chimps,Kisha,Fraukje
2020-10-01,5,a-chimps,Kisha,Ohini
2020-10-01,5,a-chimps,Kisha,Frank
2020-10-01,5,a-chimps,Maja,NA
2020-10-01,5,a-chimps,Natascha,Youma
2020-10-01,5,a-chimps,Ohini,Fraukje
2020-10-01,5,a-chimps,Ohini,Kisha
2020-10-01,5,a-chimps,Ohini,Frank
2020-10-01,5,a-chimps,Ohini,Carola
2020-10-01,5,a-chimps,Swela,NA
2020-10-01,5,a-chimps,Makeni,Corrie
2020-10-01,5,a-chimps,Youma,Natascha
2020-10-01,5,a-chimps,Shanga,Bambari
2020-10-01,5,a-chimps,Frank,Fraukje
2020-10-01,5,a-chimps,Frank,Kisha
2020-10-01,5,a-chimps,Frank,Ohini
2020-10-01,5,a-chimps,Frank,Carola
2020-10-01,5,a-chimps,Carola,Fraukje
2020-10-01,5,a-chimps,Carola,Kisha
2020-10-01,5,a-chimps,Carola,Ohini
2020-10-01,5,a-chimps,Carola,Frank
2020-10-02,5,a-chimps,Frodo,Dorien
2020-10-02,5,a-chimps,Frodo,Fraukje
2020-10-02,5,a-chimps,Frodo,Carola
2020-10-02,5,a-chimps,Robert,NA
2020-10-02,5,a-chimps,Sandra,Robert
2020-10-02,5,a-chimps,Sandra,Riet
2020-10-02,5,a-chimps,Sandra,Bambari
2020-10-02,5,a-chimps,Tai,NA
2020-10-02,5,a-chimps,Corrie,Swela
2020-10-02,5,a-chimps,Corrie,Makeni
2020-10-02,5,a-chimps,Dorien,Frodo
2020-10-02,5,a-chimps,Dorien,Azibo
2020-10-02,5,a-chimps,Dorien,Fraukje
2020-10-02,5,a-chimps,Dorien,Carola
2020-10-02,5,a-chimps,Riet,Robert
2020-10-02,5,a-chimps,Riet,Sandra
2020-10-02,5,a-chimps,Riet,Bambari
2020-10-02,5,a-chimps,Azibo,Frodo
2020-10-02,5,a-chimps,Azibo,Fraukje
2020-10-02,5,a-chimps,Azibo,Carola
2020-10-02,5,a-chimps,Bambari,Robert
2020-10-02,5,a-chimps,Bambari,Sandra
2020-10-02,5,a-chimps,Bambari,Riet
2020-10-02,5,a-chimps,Fraukje,Frodo
2020-10-02,5,a-chimps,Fraukje,Azibo
2020-10-02,5,a-chimps,Fraukje,Carola
2020-10-02,5,a-chimps,Kisha,NA
2020-10-02,5,a-chimps,Maja,NA
2020-10-02,5,a-chimps,Natascha,NA
2020-10-02,5,a-chimps,Ohini,NA
2020-10-02,5,a-chimps,Swela,NA
2020-10-02,5,a-chimps,Makeni,Corrie
2020-10-02,5,a-chimps,Youma,NA
2020-10-02,5,a-chimps,Shanga,NA
2020-10-02,5,a-chimps,Frank,NA
2020-10-02,5,a-chimps,Carola,Frodo
2020-10-02,5,a-chimps,Carola,Azibo
2020-10-02,5,a-chimps,Carola,Fraukje
2020-10-05,5,a-chimps,Frodo,NA
2020-10-05,5,a-chimps,Robert,NA
2020-10-05,5,a-chimps,Sandra,Dorien
2020-10-05,5,a-chimps,Tai,Kisha
2020-10-05,5,a-chimps,Tai,Ohini
2020-10-05,5,a-chimps,Tai,Frank
2020-10-05,5,a-chimps,Corrie,Natascha
2020-10-05,5,a-chimps,Corrie,Makeni
2020-10-05,5,a-chimps,Dorien,Sandra
2020-10-05,5,a-chimps,Riet,Shanga
2020-10-05,5,a-chimps,Azibo,Swela
2020-10-05,5,a-chimps,Azibo,Youma
2020-10-05,5,a-chimps,Bambari,Maja
2020-10-05,5,a-chimps,Fraukje,Carola
2020-10-05,5,a-chimps,Kisha,Ohini
2020-10-05,5,a-chimps,Kisha,Frank
2020-10-05,5,a-chimps,Maja,Bambari
2020-10-05,5,a-chimps,Ohini,Tai
2020-10-05,5,a-chimps,Ohini,Kisha
2020-10-05,5,a-chimps,Ohini,Frank
2020-10-05,5,a-chimps,Swela,Azibo
2020-10-05,5,a-chimps,Swela,Youma
2020-10-05,5,a-chimps,Natascha,Corrie
2020-10-05,5,a-chimps,Natascha,Makeni
2020-10-05,5,a-chimps,Makeni,Corrie
2020-10-05,5,a-chimps,Makeni,Natascha
2020-10-05,5,a-chimps,Youma,Azibo
2020-10-05,5,a-chimps,Youma,Swela
2020-10-05,5,a-chimps,Shanga,Riet
2020-10-05,5,a-chimps,Frank,Kisha
2020-10-05,5,a-chimps,Frank,Ohini
2020-10-05,5,a-chimps,Carola,Fraukje
2020-10-06,5,a-chimps,Frodo,NA
2020-10-06,5,a-chimps,Robert,NA
2020-10-06,5,a-chimps,Sandra,NA
2020-10-06,5,a-chimps,Tai,NA
2020-10-06,5,a-chimps,Corrie,Kisha
2020-10-06,5,a-chimps,Corrie,Ohini
2020-10-06,5,a-chimps,Corrie,Frank
2020-10-06,5,a-chimps,Dorien,NA
2020-10-06,5,a-chimps,Riet,Shanga
2020-10-06,5,a-chimps,Azibo,Sandra
2020-10-06,5,a-chimps,Bambari,NA
2020-10-06,5,a-chimps,Fraukje,Carola
2020-10-06,5,a-chimps,Kisha,Corrie
2020-10-06,5,a-chimps,Kisha,Ohini
2020-10-06,5,a-chimps,Kisha,Makeni
2020-10-06,5,a-chimps,Kisha,Youma
2020-10-06,5,a-chimps,Kisha,Frank
2020-10-06,5,a-chimps,Maja,Azibo
2020-10-06,5,a-chimps,Natascha,NA
2020-10-06,5,a-chimps,Ohini,Kisha
2020-10-06,5,a-chimps,Ohini,Frank
2020-10-06,5,a-chimps,Swela,NA
2020-10-06,5,a-chimps,Makeni,Corrie
2020-10-06,5,a-chimps,Makeni,Maja
2020-10-06,5,a-chimps,Youma,Frank
2020-10-06,5,a-chimps,Shanga,Riet
2020-10-06,5,a-chimps,Frank,Kisha
2020-10-06,5,a-chimps,Carola,Fraukje
2020-10-07,5,a-chimps,Frodo,NA
2020-10-07,5,a-chimps,Robert,NA
2020-10-07,5,a-chimps,Tai,NA
2020-10-07,5,a-chimps,Sandra,NA
2020-10-07,5,a-chimps,Corrie,Swela
2020-10-07,5,a-chimps,Corrie,Makeni
2020-10-07,5,a-chimps,Dorien,NA
2020-10-07,5,a-chimps,Riet,Shanga
2020-10-07,5,a-chimps,Bambari,Kisha
2020-10-07,5,a-chimps,Bambari,Frank
2020-10-07,5,a-chimps,Kisha,Bambari
2020-10-07,5,a-chimps,Kisha,Ohini
2020-10-07,5,a-chimps,Kisha,Frank
2020-10-07,5,a-chimps,Maja,Azibo
2020-10-07,5,a-chimps,Maja,Fraukje
2020-10-07,5,a-chimps,Maja,Youma
2020-10-07,5,a-chimps,Natascha,NA
2020-10-07,5,a-chimps,Ohini,Bambari
2020-10-07,5,a-chimps,Ohini,Kisha
2020-10-07,5,a-chimps,Ohini,Frank
2020-10-07,5,a-chimps,Swela,NA
2020-10-07,5,a-chimps,Makeni,Corrie
2020-10-07,5,a-chimps,Youma,Fraukje
2020-10-07,5,a-chimps,Youma,Maja
2020-10-07,5,a-chimps,Youma,Carola
2020-10-07,5,a-chimps,Shanga,Riet
2020-10-07,5,a-chimps,Frank,Bambari
2020-10-07,5,a-chimps,Frank,Kisha
2020-10-07,5,a-chimps,Carola,Azibo
2020-10-07,5,a-chimps,Carola,Fraukje
2020-10-07,5,a-chimps,Carola,Maja
2020-10-07,5,a-chimps,Carola,Youma
2020-10-07,5,a-chimps,Azibo,Fraukje
2020-10-07,5,a-chimps,Azibo,Maja
2020-10-07,5,a-chimps,Azibo,Youma
2020-10-07,5,a-chimps,Azibo,Carola
2020-10-07,5,a-chimps,Fraukje,Azibo
2020-10-07,5,a-chimps,Fraukje,Maja
2020-10-07,5,a-chimps,Fraukje,Youma
2020-10-07,5,a-chimps,Fraukje,Carola
2020-10-08,5,a-chimps,Frodo,NA
2020-10-08,5,a-chimps,Robert,NA
2020-10-08,5,a-chimps,Sandra,NA
2020-10-08,5,a-chimps,Tai,Corrie
2020-10-08,5,a-chimps,Tai,Makeni
2020-10-08,5,a-chimps,Corrie,Tai
2020-10-08,5,a-chimps,Corrie,Makeni
2020-10-08,5,a-chimps,Dorien,NA
2020-10-08,5,a-chimps,Riet,NA
2020-10-08,5,a-chimps,Bambari,NA
2020-10-08,5,a-chimps,Maja,Swela
2020-10-08,5,a-chimps,Maja,Youma
2020-10-08,5,a-chimps,Natascha,NA
2020-10-08,5,a-chimps,Swela,Maja
2020-10-08,5,a-chimps,Makeni,Tai
2020-10-08,5,a-chimps,Makeni,Corrie
2020-10-08,5,a-chimps,Youma,NA
2020-10-08,5,a-chimps,Shanga,NA
2020-10-08,5,a-chimps,Frank,Azibo
2020-10-08,5,a-chimps,Carola,Fraukje
2020-10-08,5,a-chimps,Carola,Kisha
2020-10-08,5,a-chimps,Carola,Ohini
2020-10-08,5,a-chimps,Ohini,Fraukje
2020-10-08,5,a-chimps,Ohini,Kisha
2020-10-08,5,a-chimps,Ohini,Carola
2020-10-08,5,a-chimps,Kisha,Fraukje
2020-10-08,5,a-chimps,Kisha,Ohini
2020-10-08,5,a-chimps,Kisha,Carola
2020-10-08,5,a-chimps,Fraukje,Kisha
2020-10-08,5,a-chimps,Fraukje,Ohini
2020-10-08,5,a-chimps,Fraukje,Carola
2020-10-08,5,a-chimps,Azibo,Frank
2020-10-09,5,a-chimps,Frodo,NA
2020-10-09,5,a-chimps,Robert,NA
2020-10-09,5,a-chimps,Sandra,NA
2020-10-09,5,a-chimps,Tai,NA
2020-10-09,5,a-chimps,Corrie,Maja
2020-10-09,5,a-chimps,Corrie,Makeni
2020-10-09,5,a-chimps,Dorien,Kisha
2020-10-09,5,a-chimps,Dorien,Frank
2020-10-09,5,a-chimps,Riet,NA
2020-10-09,5,a-chimps,Azibo,NA
2020-10-09,5,a-chimps,Bambari,Swela
2020-10-09,5,a-chimps,Fraukje,Carola
2020-10-09,5,a-chimps,Kisha,Dorien
2020-10-09,5,a-chimps,Kisha,Frank
2020-10-09,5,a-chimps,Maja,Tai
2020-10-09,5,a-chimps,Maja,Corrie
2020-10-09,5,a-chimps,Maja,Makeni
2020-10-09,5,a-chimps,Natascha,NA
2020-10-09,5,a-chimps,Ohini,Corrie
2020-10-09,5,a-chimps,Ohini,Dorien
2020-10-09,5,a-chimps,Ohini,Frank
2020-10-09,5,a-chimps,Swela,Bambari
2020-10-09,5,a-chimps,Makeni,Tai
2020-10-09,5,a-chimps,Makeni,Corrie
2020-10-09,5,a-chimps,Makeni,Maja
2020-10-09,5,a-chimps,Youma,NA
2020-10-09,5,a-chimps,Shanga,NA
2020-10-09,5,a-chimps,Frank,Dorien
2020-10-09,5,a-chimps,Frank,Kisha
2020-10-09,5,a-chimps,Frank,Ohini
2020-10-09,5,a-chimps,Carola,Fraukje
2020-10-12,5,a-chimps,Frodo,NA
2020-10-12,6,a-chimps,Frodo,NA
2020-10-12,5,a-chimps,Sandra,Bambari
2020-10-12,6,a-chimps,Sandra,Bambari
2020-10-12,5,a-chimps,Robert,NA
2020-10-12,6,a-chimps,Robert,NA
2020-10-12,5,a-chimps,Tai,NA
2020-10-12,6,a-chimps,Tai,NA
2020-10-12,5,a-chimps,Corrie,Natascha
2020-10-12,6,a-chimps,Corrie,Natascha
2020-10-12,5,a-chimps,Corrie,Makeni
2020-10-12,6,a-chimps,Corrie,Makeni
2020-10-12,5,a-chimps,Corrie,Youma
2020-10-12,6,a-chimps,Corrie,Youma
2020-10-12,5,a-chimps,Dorien,Riet
2020-10-12,6,a-chimps,Dorien,Riet
2020-10-12,5,a-chimps,Riet,Dorien
2020-10-12,6,a-chimps,Riet,Dorien
2020-10-12,5,a-chimps,Azibo,Fraukje
2020-10-12,6,a-chimps,Azibo,Fraukje
2020-10-12,5,a-chimps,Azibo,Shanga
2020-10-12,6,a-chimps,Azibo,Shanga
2020-10-12,5,a-chimps,Azibo,Carola
2020-10-12,6,a-chimps,Azibo,Carola
2020-10-12,5,a-chimps,Bambari,Sandra
2020-10-12,6,a-chimps,Bambari,Sandra
2020-10-12,5,a-chimps,Fraukje,Azibo
2020-10-12,6,a-chimps,Fraukje,Azibo
2020-10-12,5,a-chimps,Fraukje,Carola
2020-10-12,6,a-chimps,Fraukje,Carola
2020-10-12,5,a-chimps,Kisha,Ohini
2020-10-12,6,a-chimps,Kisha,Ohini
2020-10-12,5,a-chimps,Kisha,Frank
2020-10-12,6,a-chimps,Kisha,Frank
2020-10-12,5,a-chimps,Maja,NA
2020-10-12,6,a-chimps,Maja,NA
2020-10-12,5,a-chimps,Natascha,Fraukje
2020-10-12,6,a-chimps,Natascha,Fraukje
2020-10-12,5,a-chimps,Natascha,Youma
2020-10-12,6,a-chimps,Natascha,Youma
2020-10-12,5,a-chimps,Natascha,Carola
2020-10-12,6,a-chimps,Natascha,Carola
2020-10-12,5,a-chimps,Ohini,Kisha
2020-10-12,6,a-chimps,Ohini,Kisha
2020-10-12,5,a-chimps,Ohini,Frank
2020-10-12,6,a-chimps,Ohini,Frank
2020-10-12,5,a-chimps,Swela,NA
2020-10-12,6,a-chimps,Swela,NA
2020-10-12,5,a-chimps,Makeni,NA
2020-10-12,6,a-chimps,Makeni,NA
2020-10-12,5,a-chimps,Youma,Natascha
2020-10-12,6,a-chimps,Youma,Natascha
2020-10-12,5,a-chimps,Shanga,Azibo
2020-10-12,6,a-chimps,Shanga,Azibo
2020-10-12,5,a-chimps,Frank,Kisha
