time_point,group,subject,rank,rearing,sex,age,task,trial_time_point,code
7,orangutan,padana,4,mother,f,23.00889801505818,inference,1,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,1,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,2,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,2,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,3,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,3,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,4,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,4,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,5,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,5,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,6,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,6,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,7,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,8,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,7,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,8,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,9,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,9,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,10,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,11,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,10,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,11,1
7,orangutan,padana,4,mother,f,23.00889801505818,causality,12,1
7,orangutan,padana,4,mother,f,23.00889801505818,inference,12,1
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,3,0
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,4,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,1,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,2,0
7,orangutan,pini,2,mother,f,32.394250513347025,inference,1,0
7,orangutan,pini,2,mother,f,32.394250513347025,causality,1,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,2,0
7,orangutan,pini,2,mother,f,32.394250513347025,causality,2,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,3,0
7,orangutan,pini,2,mother,f,32.394250513347025,causality,3,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,4,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,4,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,5,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,5,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,6,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,6,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,7,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,8,0
7,orangutan,pini,2,mother,f,32.394250513347025,inference,7,0
7,orangutan,pini,2,mother,f,32.394250513347025,inference,8,0
7,orangutan,pini,2,mother,f,32.394250513347025,causality,9,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,9,0
7,orangutan,pini,2,mother,f,32.394250513347025,causality,10,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,11,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,10,0
7,orangutan,pini,2,mother,f,32.394250513347025,inference,11,1
7,orangutan,pini,2,mother,f,32.394250513347025,causality,12,1
7,orangutan,pini,2,mother,f,32.394250513347025,inference,12,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,3,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,4,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,1,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,2,0
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,1,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,1,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,2,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,2,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,3,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,3,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,4,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,4,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,5,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,5,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,6,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,6,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,7,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,8,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,7,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,8,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,9,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,9,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,10,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,11,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,10,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,11,1
7,orangutan,dokana,3,mother,f,31.805612594113622,causality,12,1
7,orangutan,dokana,3,mother,f,31.805612594113622,inference,12,1
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,3,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,4,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,5,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,6,0
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,1,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,2,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,3,0
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,4,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,5,0
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,6,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,7,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,8,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,9,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,10,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,11,1
7,orangutan,dokana,3,mother,f,31.805612594113622,quantity,12,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_place,1,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_place,2,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_place,3,1
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_place,4,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,1,1
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,2,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,3,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,4,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,5,1
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,6,0
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,7,1
7,orangutan,dokana,3,mother,f,31.805612594113622,switching_feature,8,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,7,0
7,orangutan,dokana,3,mother,f,31.805612594113622,gaze_following,8,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,gaze_following,5,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,gaze_following,6,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,1,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,2,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,3,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,4,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,5,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,6,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,7,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,8,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,9,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,10,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,11,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,quantity,12,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_place,1,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_place,2,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_place,3,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_place,4,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,1,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,2,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,3,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,4,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,5,1
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,6,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,7,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,switching_feature,8,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,gaze_following,7,0
7,orangutan,bimbo,1,hand,m,40.16974674880219,gaze_following,8,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,5,1
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,6,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,1,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,2,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,3,0
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,4,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,5,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,6,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,7,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,8,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,9,0
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,10,1
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,11,0
7,orangutan,pini,2,mother,f,32.394250513347025,quantity,12,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_place,1,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_place,2,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_place,3,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_place,4,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,1,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,2,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,3,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,4,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,5,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,6,1
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,7,0
7,orangutan,pini,2,mother,f,32.394250513347025,switching_feature,8,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,7,0
7,orangutan,pini,2,mother,f,32.394250513347025,gaze_following,8,0
7,orangutan,raja,5,mother,f,17.155373032169745,gaze_following,5,0
7,orangutan,raja,5,mother,f,17.155373032169745,gaze_following,6,0
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,1,0
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,2,0
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,3,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,4,0
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,5,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,6,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,7,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,8,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,9,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,10,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,11,1
7,orangutan,raja,5,mother,f,17.155373032169745,quantity,12,1
7,orangutan,raja,5,mother,f,17.155373032169745,switching_place,1,1
7,orangutan,raja,5,mother,f,17.155373032169745,switching_place,2,1
7,orangutan,raja,5,mother,f,17.155373032169745,switching_place,3,0
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,5,0
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,6,0
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,1,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,2,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,3,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,4,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,5,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,6,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,7,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,8,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,9,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,10,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,11,1
7,orangutan,padana,4,mother,f,23.00889801505818,quantity,12,1
7,orangutan,padana,4,mother,f,23.00889801505818,switching_place,1,1
7,orangutan,padana,4,mother,f,23.00889801505818,switching_place,2,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_place,3,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_place,4,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,1,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,2,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,3,1
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,4,1
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,5,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,6,0
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,7,1
7,orangutan,padana,4,mother,f,23.00889801505818,switching_feature,8,1
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,7,0
7,orangutan,padana,4,mother,f,23.00889801505818,gaze_following,8,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,1,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,2,0
8,bonobo,joey,8,hand,m,37.95208761122519,inference,1,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,1,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,2,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,2,0
8,bonobo,joey,8,hand,m,37.95208761122519,inference,3,1
8,bonobo,joey,8,hand,m,37.95208761122519,causality,3,1
8,bonobo,joey,8,hand,m,37.95208761122519,causality,4,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,4,0
8,bonobo,joey,8,hand,m,37.95208761122519,inference,5,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,5,1
8,bonobo,joey,8,hand,m,37.95208761122519,causality,6,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,6,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,7,1
8,bonobo,joey,8,hand,m,37.95208761122519,causality,8,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,7,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,8,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,9,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,9,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,10,1
8,bonobo,joey,8,hand,m,37.95208761122519,causality,11,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,10,0
8,bonobo,joey,8,hand,m,37.95208761122519,inference,11,0
8,bonobo,joey,8,hand,m,37.95208761122519,causality,12,1
8,bonobo,joey,8,hand,m,37.95208761122519,inference,12,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,3,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,4,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,5,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,6,0
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,1,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,2,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,3,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,4,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,5,0
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,6,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,7,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,8,0
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,9,0
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,10,1
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,11,0
8,bonobo,joey,8,hand,m,37.95208761122519,quantity,12,1
8,bonobo,joey,8,hand,m,37.95208761122519,switching_place,1,1
8,bonobo,joey,8,hand,m,37.95208761122519,switching_place,2,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_place,3,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_place,4,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,1,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,2,1
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,3,1
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,4,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,5,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,6,0
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,7,1
8,bonobo,joey,8,hand,m,37.95208761122519,switching_feature,8,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,7,0
8,bonobo,joey,8,hand,m,37.95208761122519,gaze_following,8,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,1,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,2,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,1,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,1,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,2,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,2,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,3,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,3,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,4,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,4,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,5,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,5,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,6,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,6,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,7,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,8,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,7,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,8,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,9,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,9,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,10,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,11,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,10,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,11,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,causality,12,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,inference,12,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,3,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,4,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,5,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,6,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,1,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,2,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,3,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,4,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,5,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,6,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,7,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,8,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,9,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,10,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,11,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,quantity,12,1
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,7,0
8,bonobo,jasongo,7,mother,m,30.316221765913756,gaze_following,8,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,1,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,2,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,1,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,1,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,2,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,2,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,3,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,3,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,4,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,4,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,5,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,5,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,6,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,6,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,7,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,8,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,7,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,8,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,9,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,9,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,10,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,11,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,10,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,11,1
8,bonobo,kuno,4,hand,m,23.99726214921287,causality,12,1
8,bonobo,kuno,4,hand,m,23.99726214921287,inference,12,1
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,3,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,4,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,5,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,6,0
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,1,0
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,2,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,3,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,4,0
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,5,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,6,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,7,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,8,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,9,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,10,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,11,1
8,bonobo,kuno,4,hand,m,23.99726214921287,quantity,12,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_place,1,0
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_place,2,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_place,3,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_place,4,0
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,1,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,2,0
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,3,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,4,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,5,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,6,1
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,7,0
8,bonobo,kuno,4,hand,m,23.99726214921287,switching_feature,8,1
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,7,0
8,bonobo,kuno,4,hand,m,23.99726214921287,gaze_following,8,0
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,1,0
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,2,0
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,1,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,1,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,2,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,2,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,3,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,3,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,4,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,4,0
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,5,0
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,5,0
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,6,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,6,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,7,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,8,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,7,0
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,8,0
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,9,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,9,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,10,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,11,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,10,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,11,1
8,bonobo,luiza,3,mother,f,15.827515400410677,causality,12,1
8,bonobo,luiza,3,mother,f,15.827515400410677,inference,12,1
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,3,0
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,4,0
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,5,0
8,bonobo,luiza,3,mother,f,15.827515400410677,gaze_following,6,0
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,1,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,2,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,3,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,4,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,5,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,6,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,7,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,8,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,9,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,10,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,11,1
8,bonobo,luiza,3,mother,f,15.827515400410677,quantity,12,1
8,bonobo,luiza,3,mother,f,15.827515400410677,switching_place,1,1
8,bonobo,luiza,3,mother,f,15.827515400410677,switching_place,2,1
